x,y,z,t,mu,alpha
181.8634,198.0693,89.3497,1740.0000,-0.0000,10.1674
175.3145,204.1705,88.4055,1741.0000,-0.0000,10.1674
168.1366,210.8577,87.4670,1742.0000,-0.0000,10.1674
160.8994,217.6001,87.7247,1743.0000,-0.0000,10.1674
154.2554,223.7900,88.1736,1744.0000,-0.0000,10.1674
147.7676,229.8342,87.5486,1745.0000,-0.0000,10.1674
140.7599,236.3629,86.5115,1746.0000,-0.0000,10.1674
133.4819,243.1433,86.4401,1747.0000,-0.0000,10.1674
126.6701,249.4894,86.9307,1748.0000,-0.0000,10.1674
120.1791,255.5367,86.6178,1749.0000,-0.0000,10.1674
113.3290,261.9185,85.6103,1750.0000,-0.0000,10.1674
106.0790,268.6728,85.2354,1751.0000,-0.0000,10.1674
99.1170,275.1589,85.6472,1752.0000,-0.0000,10.1674
92.5695,281.2588,85.5968,1753.0000,-0.0000,10.1674
85.8435,287.5250,84.7186,1754.0000,-0.0000,10.1674
78.6728,294.2055,84.1080,1755.0000,-0.0000,10.1674
71.5975,300.7971,84.3525,1756.0000,-0.0000,10.1674
64.9562,306.9844,84.4873,1757.0000,-0.0000,10.1674
58.3097,313.1766,83.8019,1758.0000,-0.0000,10.1674
51.2473,319.7561,83.0474,1759.0000,-0.0000,10.1674
44.1070,326.4083,83.0762,1760.0000,-0.0000,10.1674
37.3532,332.7004,83.3060,1761.0000,-0.0000,10.1674
30.7388,338.8626,82.8384,1762.0000,-0.0000,10.1674
23.7916,345.3348,82.0362,1763.0000,-0.0000,10.1674
16.6365,352.0008,81.8417,1764.0000,-0.0000,10.1674
9.7700,358.3979,82.0772,1765.0000,0.0000,10.1674
3.1445,364.5705,81.8173,1766.0000,0.0000,10.1674
-5.5668,367.6293,80.3138,1767.0000,-43.7499,11.5611
-15.7712,364.5194,79.4259,1768.0000,-19.2264,10.3816
-24.0984,359.0954,80.8941,1769.0000,-8.0132,10.2031
-30.4308,353.8404,81.6447,1770.0000,-4.2728,10.1775
-36.6335,348.0979,79.9966,1771.0000,-2.3513,10.1704
-43.8796,340.9329,78.4042,1772.0000,-1.2434,10.1682
-51.0785,333.5592,79.2496,1773.0000,-0.5060,10.1675
-57.0780,327.3220,80.3774,1774.0000,-0.2617,10.1674
-62.8056,321.3273,79.3560,1775.0000,-0.1376,10.1674
-69.5055,314.2887,77.5451,1776.0000,-0.0753,10.1674
-76.7051,306.7089,77.7196,1777.0000,-0.0330,10.1674
-82.9815,300.0946,78.9623,1778.0000,-0.0162,10.1674
-88.6933,294.0728,78.5640,1779.0000,-0.0082,10.1674
-95.0819,287.3359,76.8054,1780.0000,-0.0045,10.1674
-102.2351,279.7919,76.3559,1781.0000,-0.0022,10.1674
-108.8044,272.8632,77.4688,1782.0000,-0.0010,10.1674
-114.6167,266.7328,77.6044,1783.0000,-0.0005,10.1674
-120.7732,260.2391,76.1047,1784.0000,-0.0003,10.1674
-127.7792,252.8495,75.1697,1785.0000,-0.0001,10.1674
-134.5783,245.6781,75.9641,1786.0000,-0.0001,10.1674
-140.5619,239.3668,76.4858,1787.0000,-0.0000,10.1674
-146.5721,233.0274,75.3731,1788.0000,-0.0000,10.1674
-153.3717,225.8554,74.1411,1789.0000,-0.0000,10.1674
-160.3083,218.5389,74.5072,1790.0000,-0.0000,10.1674
-166.5020,212.0060,75.2363,1791.0000,-0.0000,10.1674
-172.4533,205.7288,74.5603,1792.0000,-0.0000,10.1674
-179.0337,198.7880,73.2283,1793.0000,-0.0000,10.1674
-186.0082,191.4316,73.1415,1794.0000,-0.0000,10.1674
-192.4170,184.6717,73.8973,1795.0000,-0.0000,10.1674
-198.3884,178.3733,73.6385,1796.0000,-0.0000,10.1674
-204.7737,171.6383,72.3796,1797.0000,-0.0000,10.1674
-211.6984,164.3344,71.8905,1798.0000,-0.0000,10.1674
-218.2959,157.3756,72.5162,1799.0000,-0.0000,10.1674
-224.3508,150.9890,72.6008,1800.0000,-0.0000,10.1674
